transaction_id,customer_id,bank_name,account_type,merchant_name,merchant_category,transaction_amount,currency,payment_method,upi_app,transaction_type,transaction_hour,transaction_day,transaction_month,customer_age,occupation,annual_income,state,city,device_type,device_brand,mobile_network,authentication_method,authentication_status,login_attempts,failed_login_count,previous_transactions,average_transaction_amount,account_balance,beneficiary_age_days,beneficiary_bank,merchant_risk_score,device_trust_score,ip_risk_score,transaction_distance_km,location_match,new_device,international_transaction,weekend_transaction,high_value_transaction,transaction_duration_sec,fraud_label
TXN1007153,CUST27777,Axis Bank,Salary,Myntra,Education,3058.89,INR,IMPS,Google Pay,Money Transfer,20,Sunday,March,24,Business,2261027,Gujarat,Ahmedabad,Android,Samsung,Vi,OTP,Success,3,1,84,2835.73,109663.93,2715,Union Bank of India,64.3,22.0,42.24,613.69,Yes,No,No,Yes,No,236.19,Legitimate
TXN1007154,CUST73276,Bank of Baroda,Current,IRCTC,Education,1157.19,INR,Mobile Wallet,Google Pay,Money Transfer,22,Friday,March,56,Business,2310770,Gujarat,Vadodara,Tablet,Realme,Jio,Biometric,Success,1,3,46,1036.12,243945.47,3120,Union Bank of India,36.21,83.93,91.33,2099.98,Yes,No,No,No,No,168.54,Legitimate
TXN1007155,CUST26399,State Bank of India,Salary,BSNL,Education,3636.17,INR,Net Banking,BHIM,Money Transfer,18,Wednesday,December,75,Student,614918,Kerala,Kozhikode,iPhone,Motorola,BSNL,MPIN,Success,5,3,32,4503.43,423839.97,3250,State Bank of India,29.6,44.82,24.52,1594.58,Yes,No,No,Yes,No,230.2,Legitimate
TXN1007156,CUST31360,Indian Bank,Current,Jio,Fuel Station,4352.5,INR,Debit Card,BHIM,Purchase,2,Saturday,November,26,Government,1448992,Delhi,New Delhi,Android,Samsung,Jio,Biometric,Success,1,1,70,2736.94,535020.24,3832,ICICI Bank,40.67,70.35,15.16,1469.32,Yes,Yes,No,Yes,No,137.77,Legitimate
TXN1007157,CUST31660,HDFC Bank,Savings,Myntra,E-Commerce,1857.06,INR,Debit Card,Navi,Bill Payment,21,Wednesday,November,79,Business,1662829,Odisha,Bhubaneswar,Laptop,Oppo,BSNL,OTP,Success,1,1,80,2532.47,219867.31,3487,Punjab National Bank,37.86,85.41,95.17,19.28,No,No,No,No,No,103.13,Legitimate
TXN1007158,CUST62439,State Bank of India,Salary,Big Bazaar,Telecom,3007.19,INR,NEFT,Google Pay,Cash Withdrawal,18,Friday,June,26,Employee,444456,Rajasthan,Jaipur,Laptop,OnePlus,BSNL,UPI PIN,Success,4,0,73,2744.14,353347.28,1437,Kotak Mahindra Bank,45.5,53.81,85.96,1819.21,Yes,No,No,Yes,No,268.75,Legitimate
TXN1007159,CUST24513,ICICI Bank,Business,BookMyShow,Grocery,1463.07,INR,RTGS,Paytm,Bill Payment,8,Sunday,May,22,Student,468407,Andhra Pradesh,Vijayawada,Android,Realme,Vi,Biometric,Success,5,1,30,1511.28,8071.01,3355,ICICI Bank,62.43,62.56,71.57,1266.95,Yes,No,No,Yes,No,187.72,Legitimate
TXN1007160,CUST98498,State Bank of India,Salary,Tata Power,Travel,8146.7,INR,UPI,Navi,Recharge,2,Monday,July,49,Student,1164553,Tamil Nadu,Coimbatore,Tablet,Vivo,BSNL,MPIN,Success,5,1,18,6586.38,711096.27,267,Axis Bank,15.12,25.67,97.51,2008.31,Yes,Yes,No,No,No,123.55,Legitimate
TXN1007161,CUST65567,State Bank of India,Current,Jio,Fuel Station,3231.8,INR,IMPS,Amazon Pay,Cash Withdrawal,9,Thursday,October,61,Student,1503765,Bihar,Patna,iPhone,Xiaomi,Airtel,Biometric,Success,3,2,62,2267.13,112081.83,3947,Axis Bank,94.04,86.31,84.7,342.79,Yes,Yes,No,No,No,38.47,Legitimate
TXN1007162,CUST53395,Union Bank of India,Current,Amazon India,Telecom,3183.05,INR,RTGS,CRED,Bill Payment,23,Wednesday,June,30,Homemaker,1737544,Gujarat,Vadodara,iPhone,Motorola,Airtel,UPI PIN,Success,1,0,63,3519.41,393394.74,1139,State Bank of India,75.12,83.32,25.08,2141.18,No,No,No,Yes,No,152.29,Legitimate
TXN1007163,CUST98073,Bank of Baroda,Salary,BookMyShow,Restaurant,1413.68,INR,RTGS,CRED,Purchase,16,Wednesday,May,71,Farmer,1967364,Gujarat,Ahmedabad,Tablet,OnePlus,Jio,Biometric,Success,5,0,72,1738.77,545077.92,1327,ICICI Bank,9.89,81.83,77.59,1986.54,Yes,No,No,No,No,196.62,Legitimate
TXN1007164,CUST38406,Indian Bank,Business,DMart,Education,2540.07,INR,RTGS,CRED,Purchase,19,Sunday,April,66,Student,2291564,Telangana,Warangal,Tablet,Motorola,Vi,MPIN,Success,4,0,21,1936.33,410759.21,764,Bank of Baroda,36.08,36.59,14.24,2201.7,No,No,No,Yes,No,95.45,Legitimate
TXN1007165,CUST88155,Punjab National Bank,Salary,Jio,Shopping Mall,1090.32,INR,RTGS,BHIM,Ticket Booking,8,Thursday,January,47,Government,1711231,Karnataka,Bengaluru,Tablet,Xiaomi,Vi,OTP,Success,6,1,5,752.48,331150.7,3862,Indian Bank,18.05,60.87,55.01,414.41,Yes,Yes,No,No,No,75.25,Legitimate
TXN1007166,CUST37813,ICICI Bank,Savings,Amazon India,Travel,3202.69,INR,Net Banking,Navi,Purchase,16,Thursday,January,66,Farmer,313804,Telangana,Hyderabad,Android,OnePlus,BSNL,Biometric,Success,2,2,90,3677.54,629939.26,2189,State Bank of India,23.13,30.14,56.24,1101.71,Yes,No,No,No,No,188.87,Legitimate
TXN1007167,CUST40980,HDFC Bank,Savings,IRCTC,Pharmacy,6250.85,INR,UPI,PhonePe,Money Transfer,2,Sunday,November,24,Student,1797560,Tamil Nadu,Salem,Android,Samsung,Jio,OTP,Success,5,3,52,5038.12,350430.29,1720,State Bank of India,24.44,53.91,36.24,1950.79,Yes,No,Yes,Yes,No,208.96,Legitimate
TXN1007168,CUST85922,HDFC Bank,Current,Bharat Petroleum,E-Commerce,4480.6,INR,IMPS,Paytm,Ticket Booking,20,Saturday,December,73,Self-Employed,1660351,Delhi,New Delhi,Tablet,Vivo,Airtel,Biometric,Success,3,3,24,5722.22,542118.47,323,ICICI Bank,39.95,80.45,5.8,624.56,Yes,No,No,Yes,No,100.86,Fraudulent
TXN1007169,CUST45732,ICICI Bank,Current,Bharat Petroleum,Hospital,5056.65,INR,IMPS,CRED,Money Transfer,23,Monday,September,50,Employee,2415458,Telangana,Hyderabad,Android,Xiaomi,BSNL,Biometric,Success,4,2,108,4970.32,59841.4,2631,ICICI Bank,79.32,55.81,9.46,695.86,Yes,No,No,Yes,No,72.56,Legitimate
TXN1007170,CUST89447,ICICI Bank,Savings,Indian Oil,Travel,1158.37,INR,Credit Card,BHIM,Money Transfer,21,Thursday,July,36,Business,1475836,Kerala,Trivandrum,Tablet,Samsung,BSNL,OTP,Success,6,3,42,842.24,190618.2,170,HDFC Bank,82.45,61.35,73.91,344.87,Yes,No,No,Yes,No,14.45,Legitimate
TXN1007171,CUST78727,Union Bank of India,Business,DMart,Hospital,1947.5,INR,UPI,CRED,Ticket Booking,18,Saturday,December,35,Employee,2486417,Tamil Nadu,Madurai,Tablet,OnePlus,Jio,MPIN,Success,1,0,71,1779.79,431383.7,1613,Union Bank of India,43.75,23.7,79.97,2336.8,Yes,No,No,Yes,No,47.07,Legitimate
TXN1007172,CUST62513,Bank of Baroda,Current,Jio,Telecom,1218.58,INR,UPI,PhonePe,Money Transfer,10,Saturday,April,40,Employee,1787251,Punjab,Ludhiana,Tablet,Vivo,Airtel,OTP,Success,6,0,73,1399.56,385408.23,2195,Union Bank of India,17.97,29.13,36.73,1817.35,Yes,No,No,Yes,No,213.35,Legitimate
TXN1007173,CUST81819,Canara Bank,Business,Bharat Petroleum,Telecom,2904.62,INR,NEFT,Paytm,Bill Payment,7,Thursday,September,52,Business,1819369,Rajasthan,Jaipur,Android,Realme,Airtel,UPI PIN,Success,6,1,37,2604.84,545356.04,3445,Axis Bank,95.06,92.32,68.54,584.88,Yes,No,No,No,No,281.94,Legitimate
TXN1007174,CUST31186,State Bank of India,Savings,Bharat Petroleum,Utility Bill,5203.13,INR,Debit Card,Navi,Money Transfer,0,Friday,February,46,Retired,921053,Karnataka,Bengaluru,Tablet,Xiaomi,Jio,UPI PIN,Success,3,1,105,5817.26,366360.34,2577,Bank of Baroda,41.17,92.85,93.05,935.1,Yes,No,No,Yes,No,253.24,Legitimate
TXN1007175,CUST47289,Canara Bank,Current,Amazon India,Education,9910.22,INR,NEFT,Amazon Pay,Ticket Booking,0,Saturday,February,25,Farmer,1406787,Uttar Pradesh,Lucknow,Laptop,Motorola,BSNL,Biometric,Success,2,1,108,13612.29,336303.53,1913,Bank of Baroda,58.25,91.83,1.98,579.94,Yes,No,No,Yes,No,281.45,Legitimate
TXN1007176,CUST25208,Punjab National Bank,Current,Big Bazaar,Grocery,4078.78,INR,IMPS,Amazon Pay,Ticket Booking,4,Saturday,October,19,Student,1356148,Punjab,Amritsar,Laptop,Xiaomi,Jio,OTP,Success,6,3,5,4410.41,357762.89,1917,Axis Bank,67.0,77.62,47.74,1995.58,Yes,No,No,Yes,No,12.37,Legitimate
TXN1007177,CUST77125,State Bank of India,Business,Airtel,Fuel Station,2632.75,INR,UPI,Amazon Pay,Bill Payment,17,Sunday,September,69,Business,1240249,Bihar,Patna,Android,Vivo,Jio,MPIN,Success,2,1,64,3528.18,114881.37,2077,Bank of Baroda,30.29,98.13,64.85,1205.17,No,Yes,No,Yes,No,5.9,Legitimate
TXN1007178,CUST63575,Bank of Baroda,Business,Jio,Fuel Station,5816.68,INR,IMPS,Navi,Purchase,23,Wednesday,September,24,Homemaker,2493163,Rajasthan,Jaipur,Laptop,Samsung,BSNL,OTP,Success,4,1,83,5314.2,732949.71,484,Union Bank of India,40.03,64.38,45.73,1652.02,No,No,No,No,No,265.55,Legitimate
TXN1007179,CUST30089,State Bank of India,Business,LIC India,E-Commerce,6216.39,INR,Debit Card,Amazon Pay,Recharge,14,Saturday,September,45,Government,1433556,Rajasthan,Jodhpur,Android,Apple,Vi,UPI PIN,Success,6,0,18,5268.03,664557.88,1982,Canara Bank,66.82,71.26,20.04,1389.05,No,No,No,Yes,No,162.63,Legitimate
TXN1007180,CUST34725,Axis Bank,Salary,Myntra,Restaurant,973.47,INR,Mobile Wallet,BHIM,Ticket Booking,23,Monday,February,72,Employee,1384006,Rajasthan,Jaipur,Android,Motorola,Jio,UPI PIN,Success,4,0,5,1057.68,152800.52,2083,Axis Bank,7.2,48.65,27.29,205.72,Yes,No,No,Yes,No,6.96,Legitimate
TXN1007181,CUST60256,Canara Bank,Salary,BookMyShow,Fuel Station,8406.38,INR,Debit Card,PhonePe,Money Transfer,20,Monday,September,68,Student,2294328,Karnataka,Bengaluru,Laptop,Xiaomi,BSNL,MPIN,Success,1,2,111,8480.15,746718.91,3692,Kotak Mahindra Bank,28.17,29.79,22.37,243.08,Yes,No,No,No,No,168.52,Legitimate
TXN1007182,CUST38897,State Bank of India,Business,Indian Oil,Hospital,4413.9,INR,RTGS,PhonePe,Purchase,5,Wednesday,August,37,Self-Employed,1091593,Gujarat,Vadodara,Tablet,Vivo,Jio,UPI PIN,Success,4,0,84,5549.72,47344.72,1144,ICICI Bank,13.98,27.62,69.21,2320.59,Yes,No,No,No,No,85.64,Legitimate
TXN1007183,CUST92579,HDFC Bank,Salary,Myntra,Shopping Mall,1177.67,INR,IMPS,Navi,Ticket Booking,18,Sunday,February,34,Retired,2488822,Andhra Pradesh,Vijayawada,Laptop,Vivo,Vi,UPI PIN,Success,1,2,22,1507.25,746128.87,758,Indian Bank,27.77,93.31,45.04,1709.39,Yes,Yes,Yes,No,No,163.54,Legitimate
TXN1007184,CUST43491,Indian Bank,Business,Big Bazaar,Hospital,3973.79,INR,UPI,Google Pay,Ticket Booking,19,Wednesday,July,27,Self-Employed,1912871,Telangana,Warangal,Laptop,Apple,Jio,OTP,Success,4,3,11,3977.48,455599.09,1355,Union Bank of India,30.47,21.32,22.67,1529.64,Yes,Yes,No,No,No,167.34,Legitimate
TXN1007185,CUST78069,Axis Bank,Salary,Apollo Pharmacy,Shopping Mall,4451.5,INR,Credit Card,PhonePe,Money Transfer,7,Thursday,January,31,Student,1078957,Karnataka,Bengaluru,Android,Motorola,Vi,Biometric,Success,5,3,88,3547.27,639673.7,2168,State Bank of India,67.86,83.97,83.59,974.4,Yes,No,No,Yes,No,267.01,Legitimate
TXN1007186,CUST67545,Bank of Baroda,Business,Swiggy,Restaurant,1053.98,INR,IMPS,BHIM,Purchase,11,Monday,June,26,Business,2248371,Tamil Nadu,Coimbatore,Tablet,Samsung,Vi,Biometric,Success,4,1,48,1243.34,711054.3,2597,State Bank of India,25.85,47.16,49.47,1180.69,No,No,No,No,No,189.5,Legitimate
TXN1007187,CUST92331,State Bank of India,Business,BookMyShow,Shopping Mall,833.74,INR,IMPS,Paytm,Recharge,14,Sunday,January,45,Business,1906025,Bihar,Patna,Android,Realme,Jio,OTP,Success,2,1,22,845.34,477149.31,556,Axis Bank,75.91,40.9,47.78,1575.99,Yes,No,No,No,No,107.28,Legitimate
TXN1007188,CUST42805,Canara Bank,Salary,BSNL,Travel,3896.77,INR,NEFT,Google Pay,Purchase,3,Tuesday,April,72,Farmer,1062097,Assam,Guwahati,Tablet,Xiaomi,Vi,UPI PIN,Success,1,2,75,5287.0,577505.86,3075,Canara Bank,32.86,63.91,32.56,1692.29,Yes,No,No,Yes,No,280.96,Fraudulent
TXN1007189,CUST78199,ICICI Bank,Business,IRCTC,E-Commerce,2818.06,INR,UPI,BHIM,Money Transfer,2,Sunday,January,65,Homemaker,1291273,Kerala,Trivandrum,iPhone,Samsung,Vi,MPIN,Success,6,3,18,2636.83,235110.52,2729,Kotak Mahindra Bank,46.37,48.69,1.96,316.62,Yes,No,No,No,No,175.13,Legitimate
TXN1007190,CUST27977,State Bank of India,Savings,Bharat Petroleum,Fuel Station,3993.08,INR,Credit Card,Paytm,Cash Withdrawal,3,Friday,December,37,Homemaker,758633,Uttar Pradesh,Lucknow,Laptop,Oppo,Vi,Biometric,Success,3,3,91,5477.41,665684.31,3026,Indian Bank,99.41,94.28,39.92,1144.59,Yes,No,No,No,No,174.04,Legitimate
TXN1007191,CUST94730,Bank of Baroda,Salary,Myntra,Telecom,3201.57,INR,Credit Card,Navi,Cash Withdrawal,12,Thursday,July,48,Self-Employed,1104181,Punjab,Ludhiana,iPhone,Oppo,Airtel,UPI PIN,Success,5,3,51,4367.76,338131.96,107,Kotak Mahindra Bank,45.61,29.84,94.51,906.84,Yes,No,No,Yes,No,54.83,Legitimate
TXN1007192,CUST91502,Bank of Baroda,Business,Zomato,E-Commerce,6458.75,INR,NEFT,CRED,Purchase,14,Wednesday,March,45,Homemaker,1911742,Kerala,Kochi,Tablet,Realme,Airtel,MPIN,Success,3,3,87,7307.18,88092.77,663,HDFC Bank,9.13,45.65,66.86,26.76,Yes,No,No,Yes,No,79.11,Legitimate
TXN1007193,CUST70136,ICICI Bank,Savings,Jio,Grocery,2708.25,INR,NEFT,CRED,Recharge,12,Thursday,May,23,Student,242016,Kerala,Kozhikode,Tablet,Realme,Airtel,MPIN,Success,5,1,69,3305.98,590071.71,2550,Canara Bank,47.78,53.2,41.24,1254.08,Yes,No,No,Yes,No,164.3,Legitimate
TXN1007194,CUST71256,HDFC Bank,Savings,Reliance Fresh,Telecom,2433.53,INR,RTGS,BHIM,Cash Withdrawal,11,Tuesday,April,47,Retired,1589482,Karnataka,Hubli,Laptop,Xiaomi,Vi,MPIN,Success,5,2,88,2829.91,528496.41,1368,Indian Bank,96.83,70.1,32.71,1287.47,Yes,No,No,No,No,28.03,Legitimate
TXN1007195,CUST79350,Punjab National Bank,Current,Swiggy,Pharmacy,1318.24,INR,Mobile Wallet,Paytm,Ticket Booking,3,Friday,November,21,Government,1786911,Gujarat,Ahmedabad,iPhone,Motorola,BSNL,OTP,Success,2,1,102,990.6,12503.29,1015,Indian Bank,46.91,58.85,53.9,1901.92,Yes,No,No,No,No,21.36,Legitimate
TXN1007196,CUST11040,Bank of Baroda,Business,LIC India,Hospital,2329.06,INR,IMPS,Paytm,Recharge,1,Sunday,January,52,Retired,2086309,Andhra Pradesh,Visakhapatnam,Laptop,Samsung,Airtel,OTP,Success,3,3,2,1665.21,725745.21,2444,ICICI Bank,99.36,92.15,6.57,395.17,Yes,No,No,Yes,No,94.93,Legitimate
TXN1007197,CUST99965,State Bank of India,Savings,Apollo Pharmacy,Fuel Station,6302.7,INR,NEFT,Amazon Pay,Bill Payment,16,Wednesday,November,69,Self-Employed,817289,Delhi,New Delhi,Tablet,Vivo,Airtel,UPI PIN,Success,3,3,84,7838.02,753458.6,1890,Canara Bank,40.35,37.43,73.7,208.11,No,No,No,Yes,No,27.12,Legitimate
TXN1007198,CUST57082,ICICI Bank,Savings,Reliance Fresh,Utility Bill,1063.78,INR,UPI,Paytm,Ticket Booking,8,Tuesday,December,69,Retired,2104431,Odisha,Bhubaneswar,Android,Oppo,Vi,MPIN,Success,4,2,15,1415.5,199821.02,2909,Union Bank of India,23.59,74.95,5.64,159.43,Yes,No,No,No,No,175.7,Legitimate
TXN1007199,CUST43570,Canara Bank,Salary,Big Bazaar,Travel,2370.68,INR,IMPS,CRED,Purchase,11,Monday,November,21,Business,1963100,Karnataka,Bengaluru,Tablet,Oppo,Airtel,MPIN,Success,4,3,82,1552.3,97934.24,3185,Union Bank of India,15.15,93.73,64.0,2190.23,Yes,No,No,Yes,No,162.06,Legitimate
TXN1007200,CUST60429,Kotak Mahindra Bank,Business,LIC India,Fuel Station,2559.17,INR,Net Banking,Amazon Pay,Cash Withdrawal,15,Thursday,July,80,Government,1401593,Maharashtra,Nagpur,Tablet,Realme,Vi,MPIN,Success,5,1,43,1947.48,443889.77,2064,Canara Bank,48.97,98.19,36.6,79.25,Yes,No,No,Yes,No,256.82,Legitimate
TXN1007201,CUST40001,Canara Bank,Salary,Big Bazaar,Shopping Mall,5681.7,INR,UPI,Google Pay,Money Transfer,0,Monday,August,66,Self-Employed,1331325,Telangana,Hyderabad,Android,Samsung,Jio,MPIN,Success,4,1,71,4642.05,234160.08,1552,Canara Bank,31.0,89.8,69.12,538.38,Yes,No,No,No,No,257.77,Legitimate
TXN1007202,CUST90456,State Bank of India,Salary,Airtel,Shopping Mall,627.45,INR,RTGS,CRED,Ticket Booking,3,Saturday,October,19,Self-Employed,1430893,Uttar Pradesh,Kanpur,Tablet,Samsung,Vi,Biometric,Success,1,0,8,451.37,623549.71,158,Axis Bank,28.2,37.59,31.91,1890.81,Yes,Yes,No,No,No,123.2,Legitimate
TXN1007203,CUST88227,Axis Bank,Savings,Swiggy,Pharmacy,7091.68,INR,Credit Card,Navi,Cash Withdrawal,23,Sunday,September,68,Employee,292308,Delhi,New Delhi,Tablet,Apple,Airtel,Biometric,Success,3,3,33,5048.31,685935.39,1588,Indian Bank,56.47,71.04,99.89,2390.05,Yes,No,No,Yes,No,34.74,Legitimate
TXN1007204,CUST31277,Kotak Mahindra Bank,Business,Tata Power,Education,3586.83,INR,Credit Card,Paytm,Bill Payment,15,Friday,June,41,Employee,1131240,Gujarat,Ahmedabad,iPhone,Oppo,Airtel,UPI PIN,Success,5,2,80,4760.71,191178.26,2906,Axis Bank,20.47,50.01,91.75,735.04,Yes,No,No,No,No,96.38,Legitimate
TXN1007205,CUST46776,HDFC Bank,Savings,Reliance Fresh,Education,2798.04,INR,RTGS,Amazon Pay,Bill Payment,17,Saturday,February,52,Employee,1158544,Kerala,Kochi,Laptop,Vivo,Vi,MPIN,Success,1,1,82,3585.7,679868.48,2615,Union Bank of India,27.97,86.81,83.63,557.77,Yes,No,No,Yes,No,215.28,Legitimate
TXN1007206,CUST61728,Bank of Baroda,Savings,Myntra,Shopping Mall,3277.49,INR,Net Banking,Google Pay,Money Transfer,1,Thursday,February,35,Employee,186274,Assam,Guwahati,Android,Oppo,BSNL,Biometric,Success,5,0,51,4148.89,787766.05,2528,Bank of Baroda,28.56,81.35,28.37,2436.12,Yes,No,No,No,No,51.42,Legitimate
TXN1007207,CUST97869,Canara Bank,Current,IRCTC,Restaurant,1293.09,INR,UPI,CRED,Cash Withdrawal,0,Saturday,December,66,Homemaker,508364,Odisha,Bhubaneswar,Laptop,OnePlus,Airtel,UPI PIN,Success,3,2,96,1592.59,416346.45,994,Union Bank of India,19.4,81.35,18.37,1281.51,Yes,No,No,Yes,No,105.19,Legitimate
TXN1007208,CUST60614,Axis Bank,Business,BSNL,E-Commerce,3772.4,INR,Net Banking,Navi,Money Transfer,18,Tuesday,October,66,Homemaker,2120331,Haryana,Faridabad,iPhone,Apple,Vi,UPI PIN,Success,5,0,105,4289.62,688336.27,64,Axis Bank,5.09,41.96,43.59,1481.26,No,No,No,Yes,No,113.14,Legitimate
TXN1007209,CUST58315,Punjab National Bank,Salary,Tata Power,Fuel Station,661.81,INR,UPI,CRED,Bill Payment,15,Wednesday,October,59,Retired,1203707,Karnataka,Bengaluru,iPhone,Xiaomi,Airtel,UPI PIN,Success,5,1,78,612.15,742832.38,3149,Kotak Mahindra Bank,64.83,66.49,41.78,1136.95,Yes,Yes,No,No,No,159.93,Legitimate
TXN1007210,CUST77075,ICICI Bank,Salary,Big Bazaar,E-Commerce,4469.61,INR,RTGS,Amazon Pay,Purchase,6,Tuesday,May,68,Homemaker,1938313,Tamil Nadu,Madurai,iPhone,Vivo,BSNL,UPI PIN,Success,5,0,3,4088.09,83002.73,3047,Canara Bank,25.55,67.73,67.79,629.41,No,No,No,Yes,No,262.19,Legitimate
TXN1007211,CUST37603,Indian Bank,Current,BSNL,Travel,2175.98,INR,Net Banking,Google Pay,Purchase,21,Tuesday,April,48,Self-Employed,1523930,Karnataka,Bengaluru,Laptop,OnePlus,BSNL,UPI PIN,Success,1,0,55,1356.71,115171.37,134,Canara Bank,11.64,28.61,63.49,876.01,Yes,Yes,No,No,No,79.81,Legitimate
TXN1007212,CUST71296,ICICI Bank,Business,BookMyShow,E-Commerce,5380.39,INR,UPI,CRED,Money Transfer,5,Friday,March,32,Farmer,414876,Kerala,Kozhikode,Tablet,Oppo,Airtel,Biometric,Success,2,1,103,6328.47,268210.4,1904,State Bank of India,60.28,81.24,2.42,122.47,Yes,No,No,No,No,111.22,Legitimate
TXN1007213,CUST17666,Punjab National Bank,Current,Jio,Fuel Station,267.93,INR,RTGS,PhonePe,Ticket Booking,18,Thursday,April,76,Retired,2304431,Haryana,Faridabad,Tablet,Oppo,Airtel,UPI PIN,Success,4,0,120,221.5,687147.01,2912,ICICI Bank,77.85,74.15,36.46,577.99,Yes,No,No,No,No,14.17,Legitimate
TXN1007214,CUST89468,HDFC Bank,Savings,Zomato,Grocery,1820.77,INR,RTGS,CRED,Bill Payment,11,Wednesday,May,49,Employee,2496260,Uttar Pradesh,Kanpur,iPhone,Realme,BSNL,UPI PIN,Success,3,2,5,2406.09,394076.74,640,Canara Bank,40.65,92.57,83.25,2240.61,Yes,No,No,Yes,No,16.41,Legitimate
TXN1007215,CUST94399,Indian Bank,Current,Myntra,Utility Bill,2297.62,INR,Net Banking,Navi,Cash Withdrawal,3,Tuesday,November,61,Retired,2434898,Uttar Pradesh,Noida,Android,Motorola,Vi,Biometric,Success,5,3,9,1684.91,780651.82,1684,Axis Bank,69.3,62.97,98.96,1758.61,Yes,No,No,No,No,170.61,Legitimate
TXN1007216,CUST27954,HDFC Bank,Salary,Reliance Fresh,Restaurant,4634.84,INR,IMPS,Paytm,Purchase,19,Friday,June,27,Self-Employed,2472303,Tamil Nadu,Salem,Tablet,Realme,Airtel,UPI PIN,Success,4,3,62,4760.02,744320.11,2755,Union Bank of India,9.48,21.5,80.96,1849.07,Yes,No,No,Yes,No,256.99,Legitimate
TXN1007217,CUST12532,Kotak Mahindra Bank,Salary,BookMyShow,Telecom,2373.59,INR,Credit Card,Paytm,Purchase,4,Saturday,July,64,Retired,342020,Assam,Guwahati,Laptop,OnePlus,Airtel,OTP,Success,1,1,97,2812.85,341841.76,3366,Canara Bank,27.9,85.42,0.74,597.16,Yes,No,No,Yes,No,174.94,Fraudulent
TXN1007218,CUST94152,State Bank of India,Business,Indian Oil,Fuel Station,2229.23,INR,NEFT,BHIM,Purchase,2,Tuesday,November,44,Self-Employed,691664,Punjab,Ludhiana,Android,Xiaomi,Jio,MPIN,Success,6,3,5,2143.17,407073.8,2554,HDFC Bank,66.54,44.26,54.41,1564.28,Yes,No,No,Yes,No,9.31,Legitimate
TXN1007219,CUST37236,HDFC Bank,Current,BSNL,Travel,4917.3,INR,Credit Card,BHIM,Recharge,19,Sunday,May,63,Farmer,1025848,West Bengal,Kolkata,Android,Samsung,Airtel,OTP,Success,5,1,86,3357.42,448572.04,394,ICICI Bank,57.48,27.32,7.18,110.98,Yes,No,No,Yes,No,142.55,Fraudulent
TXN1007220,CUST85597,Canara Bank,Current,IRCTC,Fuel Station,5778.79,INR,UPI,BHIM,Money Transfer,6,Saturday,September,53,Farmer,1785802,Tamil Nadu,Coimbatore,Tablet,Realme,Vi,MPIN,Success,4,1,5,5556.93,23090.0,3130,HDFC Bank,54.51,51.9,61.17,1366.22,Yes,Yes,No,No,No,295.67,Legitimate
TXN1007221,CUST64562,HDFC Bank,Savings,BSNL,Utility Bill,2924.38,INR,Credit Card,Google Pay,Cash Withdrawal,12,Thursday,May,31,Homemaker,581253,Karnataka,Mysuru,Android,OnePlus,Airtel,MPIN,Success,1,1,110,3181.5,306539.18,2581,Kotak Mahindra Bank,57.14,33.2,58.89,1244.54,Yes,No,No,Yes,No,227.39,Legitimate
TXN1007222,CUST33473,Kotak Mahindra Bank,Business,Tata Power,Fuel Station,2567.3,INR,IMPS,PhonePe,Cash Withdrawal,4,Friday,October,73,Farmer,884698,Karnataka,Mysuru,Laptop,Motorola,Vi,MPIN,Success,3,2,79,2065.59,107543.81,3683,Union Bank of India,42.28,47.38,86.09,757.0,Yes,No,No,No,No,161.99,Fraudulent
TXN1007223,CUST23740,HDFC Bank,Current,Zomato,Grocery,2799.62,INR,IMPS,PhonePe,Ticket Booking,14,Saturday,May,76,Retired,1119893,Uttar Pradesh,Lucknow,iPhone,Motorola,Airtel,OTP,Success,6,1,59,3904.65,733683.34,3211,Punjab National Bank,73.77,28.7,61.53,2382.4,Yes,No,No,No,No,258.41,Legitimate
TXN1007224,CUST62405,Kotak Mahindra Bank,Current,Indian Oil,Restaurant,2925.53,INR,NEFT,PhonePe,Bill Payment,12,Tuesday,June,71,Business,989619,Bihar,Patna,Laptop,Xiaomi,Jio,OTP,Success,2,1,75,2014.64,169031.68,2021,ICICI Bank,28.3,77.74,75.59,1020.47,Yes,No,No,No,No,113.91,Legitimate
TXN1007225,CUST82651,Indian Bank,Savings,Jio,Telecom,7657.26,INR,Credit Card,Amazon Pay,Cash Withdrawal,3,Tuesday,February,46,Retired,1632243,Kerala,Kozhikode,Android,Vivo,Airtel,UPI PIN,Success,4,2,53,9669.01,615133.88,1972,State Bank of India,60.97,97.66,20.08,801.25,Yes,No,No,Yes,No,201.94,Legitimate
TXN1007226,CUST80603,Axis Bank,Salary,DMart,Grocery,6826.49,INR,Net Banking,Navi,Recharge,21,Thursday,October,42,Homemaker,841968,Delhi,New Delhi,Laptop,Motorola,Airtel,OTP,Success,4,2,16,4408.42,616214.51,1718,State Bank of India,75.57,69.69,76.53,498.32,Yes,Yes,No,No,No,80.58,Legitimate
